PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;SECTION_NAME;PARENT_SECTION;COST_PRICE;MARKUP_RATIO;PRICE_MODE;CONFIDENCE_TIER;ORDER_ROWS;OFFER_ROWS;CURRENT_BASE_PRICE;RECOMMENDED_PRICE;SUGGESTED_MIN_PRICE;SUGGESTED_MAX_PRICE;OFFER_QTY_LADDER;MANUAL_REVIEW_REASON;NEAREST_ANALOG_1;NEAREST_ANALOG_2;NEAREST_ANALOG_3
22700;22700;Ежедневник недатированный А5- «Megapolis Flex Quattro» 10 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;1;796.8;;;;10;insufficient_history;22700:Ежедневник недатированный А5- «Megapolis Flex Quattro» 10 шт;;
22702;22702;Ежедневник недатированный А5- «Megapolis Flex Quattro» 20 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;2;747;;;;20|30;insufficient_history;22702:Ежедневник недатированный А5- «Megapolis Flex Quattro» 20 шт;;
22704;22704;Ежедневник недатированный А5- «Megapolis Flex Quattro» 50 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;1;697.2;;;;50;insufficient_history;22704:Ежедневник недатированный А5- «Megapolis Flex Quattro» 50 шт;;
22706;22706;Ежедневник недатированный А5- «Megapolis Flex Quattro» 100 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;1;647.4;;;;100;insufficient_history;22706:Ежедневник недатированный А5- «Megapolis Flex Quattro» 100 шт;;
22708;22708;Ежедневник недатированный А5 «Tokyo» 1 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;0;1134;;;;;insufficient_history;22708:Ежедневник недатированный А5 «Tokyo» 1 шт;;
22710;22710;Ежедневник недатированный А5 «Tokyo» 5 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;1;1071;;;;5;insufficient_history;22710:Ежедневник недатированный А5 «Tokyo» 5 шт;;
22712;22712;Ежедневник недатированный А5 «Tokyo» 10 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;1;1008;;;;10;insufficient_history;22712:Ежедневник недатированный А5 «Tokyo» 10 шт;;
22714;22714;Ежедневник недатированный А5 «Tokyo» 20 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;2;945;;;;20|30;insufficient_history;22714:Ежедневник недатированный А5 «Tokyo» 20 шт;;
22716;22716;Ежедневник недатированный А5 «Tokyo» 50 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;1;882;;;;50;insufficient_history;22716:Ежедневник недатированный А5 «Tokyo» 50 шт;;
22718;22718;Ежедневник недатированный А5 «Tokyo» 100 шт;Мерч;Ежедневники;Типография;630;;manual;low;0;1;819;;;;100;insufficient_history;22718:Ежедневник недатированный А5 «Tokyo» 100 шт;;
22720;22720;Ежедневник недатированный А5 «Polo» 1 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;0;1530;;;;;insufficient_history;22720:Ежедневник недатированный А5 «Polo» 1 шт;;
22722;22722;Ежедневник недатированный А5 «Polo» 5 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;1;1445;;;;5;insufficient_history;22722:Ежедневник недатированный А5 «Polo» 5 шт;;
22724;22724;Ежедневник недатированный А5 «Polo» 10 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;1;1360;;;;10;insufficient_history;22724:Ежедневник недатированный А5 «Polo» 10 шт;;
22726;22726;Ежедневник недатированный А5 «Polo» 20 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;2;1275;;;;20|30;insufficient_history;22726:Ежедневник недатированный А5 «Polo» 20 шт;;
22728;22728;Ежедневник недатированный А5 «Polo» 50 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;1;1190;;;;50;insufficient_history;22728:Ежедневник недатированный А5 «Polo» 50 шт;;
22730;22730;Ежедневник недатированный А5 «Polo» 100 шт;Мерч;Ежедневники;Типография;850;;manual;low;0;1;1105;;;;100;insufficient_history;22730:Ежедневник недатированный А5 «Polo» 100 шт;;
22732;22732;Ежедневник недатированный А5 «Megapolis Velvet» 1 шт;Мерч;Ежедневники;Типография;436;;manual;low;0;0;784.8;;;;;insufficient_history;22732:Ежедневник недатированный А5 «Megapolis Velvet» 1 шт;;
22734;22734;Ежедневник недатированный А5 «Megapolis Velvet» 5 шт;Мерч;Ежедневники;Типография;436;;manual;low;0;1;741.2;;;;5;insufficient_history;22734:Ежедневник недатированный А5 «Megapolis Velvet» 5 шт;;
22738;22738;Ежедневник недатированный А5 «Megapolis Velvet» 20 шт;Мерч;Ежедневники;Типография;436;;manual;low;0;2;654;;;;20|30;insufficient_history;22738:Ежедневник недатированный А5 «Megapolis Velvet» 20 шт;;
22740;22740;Ежедневник недатированный А5 «Megapolis Velvet» 50 шт;Мерч;Ежедневники;Типография;436;;manual;low;0;1;610.4;;;;50;insufficient_history;22740:Ежедневник недатированный А5 «Megapolis Velvet» 50 шт;;
22742;22742;Ежедневник недатированный А5 «Megapolis Velvet» 100 шт;Мерч;Ежедневники;Типография;436;;manual;low;0;1;566.8;;;;100;insufficient_history;22742:Ежедневник недатированный А5 «Megapolis Velvet» 100 шт;;
22744;22744;Бизнес тетрадь А5 «Megapolis flex» 1 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;0;563.4;;;;;insufficient_history;22744:Бизнес тетрадь А5 «Megapolis flex» 1 шт;;
22746;22746;Бизнес тетрадь А5 «Megapolis flex» 5 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;1;532.1;;;;5;insufficient_history;22746:Бизнес тетрадь А5 «Megapolis flex» 5 шт;;
22748;22748;Бизнес тетрадь А5 «Megapolis flex» 10 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;1;500.8;;;;10;insufficient_history;22748:Бизнес тетрадь А5 «Megapolis flex» 10 шт;;
22750;22750;Бизнес тетрадь А5 «Megapolis flex» 20 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;2;469.5;;;;20|30;insufficient_history;22750:Бизнес тетрадь А5 «Megapolis flex» 20 шт;;
22752;22752;Бизнес тетрадь А5 «Megapolis flex» 50 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;1;438.2;;;;50;insufficient_history;22752:Бизнес тетрадь А5 «Megapolis flex» 50 шт;;
22754;22754;Бизнес тетрадь А5 «Megapolis flex» 100 шт;Мерч;Ежедневники;Типография;313;;manual;low;0;1;406.9;;;;100;insufficient_history;22754:Бизнес тетрадь А5 «Megapolis flex» 100 шт;;
22756;22756;Ежедневник недатированный А6 «Бумвинил» 1 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;0;270;;;;;insufficient_history;22756:Ежедневник недатированный А6 «Бумвинил» 1 шт;;
22758;22758;Ежедневник недатированный А6 «Бумвинил» 5 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;1;255;;;;5;insufficient_history;22758:Ежедневник недатированный А6 «Бумвинил» 5 шт;;
22760;22760;Ежедневник недатированный А6 «Бумвинил» 10 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;1;240;;;;10;insufficient_history;22760:Ежедневник недатированный А6 «Бумвинил» 10 шт;;
22762;22762;Ежедневник недатированный А6 «Бумвинил» 20 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;2;225;;;;20|30;insufficient_history;22762:Ежедневник недатированный А6 «Бумвинил» 20 шт;;
22764;22764;Ежедневник недатированный А6 «Бумвинил» 50 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;1;210;;;;50;insufficient_history;22764:Ежедневник недатированный А6 «Бумвинил» 50 шт;;
22766;22766;Ежедневник недатированный А6 «Бумвинил» 100 шт;Мерч;Ежедневники;Типография;150;;manual;low;0;1;195;;;;100;insufficient_history;22766:Ежедневник недатированный А6 «Бумвинил» 100 шт;;
22768;22768;Ежедневник А5 «Megapolis Color» soft-touch 1 шт;Мерч;Ежедневники;Типография;497;;manual;low;0;0;894.6;;;;;insufficient_history;22768:Ежедневник А5 «Megapolis Color» soft-touch 1 шт;;
22770;22770;Ежедневник А5 «Megapolis Color» soft-touch 5 шт;Мерч;Ежедневники;Типография;497;;manual;low;0;1;844.9;;;;5;insufficient_history;22770:Ежедневник А5 «Megapolis Color» soft-touch 5 шт;;
22772;22772;Ежедневник А5 «Megapolis Color» soft-touch 10 шт;Мерч;Ежедневники;Типография;497;;manual;low;0;1;795.2;;;;10;insufficient_history;22772:Ежедневник А5 «Megapolis Color» soft-touch 10 шт;;
22774;22774;Ежедневник А5 «Megapolis Color» soft-touch 20 шт;Мерч;Ежедневники;Типография;497;;manual;low;0;2;745.5;;;;20|30;insufficient_history;22774:Ежедневник А5 «Megapolis Color» soft-touch 20 шт;;
